Date,Close,Volume,Open,High,Low
2021-03-08,38.30,117865760,41.64,42.425,38.135
2021-03-05,41.88,168328300,41.145,42.235,37.515
2021-03-04,40.085,216018600,41.985,43.32,38.44
2021-03-03,42.17,115771300,45.685,46.10,42.1225
2021-03-02,46.175,75846580,48.77,48.8425,46.05
2021-03-01,48.50,66853520,46.68,48.6539,46.095
2021-02-26,44.61,104659180,45.1925,46.58,43.125
2021-02-25,43.95,118895940,47.81,49.035,43.225
2021-02-24,49.075,61520920,46.62,49.235,45.45
2021-02-23,47.92,99637420,45.89,48.68,43.21
2021-02-22,48.35,66367440,50.27,50.90,48.25
2021-02-19,52.41,46688640,53.82,53.84,51.93
2021-02-18,53.11,55101000,52.03,53.48,51.14
2021-02-17,53.835,53321560,53.115,53.97,52.005
2021-02-16,54.595,44331880,55.48,55.9299,54.04
2021-02-12,55.055,38735860,53.79,55.15,53.22
2021-02-11,54.135,49430000,54.08,54.37,52.98
2021-02-10,53.275,61773960,54.39,54.60,51.73
2021-02-09,53.655,32884440,53.24,54.285,53.24
2021-02-08,53.68,38497500,53.48,53.7751,52.6743
2021-02-05,52.65,43307640,52.60,53.145,51.785
2021-02-04,52.105,36404460,51.02,52.15,50.375
2021-02-03,50.325,47586020,51.965,52.115,50.325
2021-02-02,50.91,46373280,49.945,51.48,49.88
2021-02-01,48.56,52829740,46.775,49.015,45.87
2021-01-29,45.235,92139240,47.45,47.96,44.375
2021-01-28,48.24,45010860,47.945,50.50,47.675
2021-01-27,47.54,94450360,50.63,50.65,46.50
2021-01-26,51.71,45484480,51.86,52.29,51.0875
2021-01-25,51.655,76585120,51.88,52.5341,48.40
2021-01-22,50.26,40939380,50.205,50.76,49.94
2021-01-21,50.72,46341640,50.125,51.07,49.50
2021-01-20,49.49,60868160,47.9275,49.9425,47.765
2021-01-19,46.265,60483680,45.3625,46.5175,44.90
2021-01-15,44.3425,70845960,45.3525,45.7825,43.77
2021-01-14,45.4475,59117800,46.375,46.835,45.24
2021-01-13,46.15,54375000,45.3925,46.5475,45.126
2021-01-12,45.27,73015720,45.53,46.0025,44.10
2021-01-11,45.4675,70651160,46.2025,46.735,45.2025
2021-01-08,47.57,76407640,46.8275,47.72,45.85
2021-01-07,45.795,61847560,43.8425,46.1625,43.8375
2021-01-06,42.71,105365280,42.475,44.585,42.055
2021-01-05,44.5525,59356200,43.07,44.6388,43.07
2021-01-04,43.4625,98736080,46.02,46.097,41.7075
2020-12-31,45.45,53354080,45.0675,45.62,44.5825
2020-12-30,45.0975,52403480,45.6125,45.75,44.8175
2020-12-29,45.105,60571360,45.5875,45.85,44.7025
2020-12-28,44.9725,58526520,44.79,45.1887,44.0075
2020-12-24,43.6625,38532888,43.2275,43.86,43.18
2020-12-23,43.1025,59717200,43.76,43.94,43.045
2020-12-22,43.7625,81004400,43.825,44.1775,42.5438
2020-12-21,43.42,101798360,42.3925,43.655,41.17
2020-12-18,43.5825,84378040,44.39,44.4775,42.6325
2020-12-17,44.0625,69637720,43.9125,44.1688,43.3975
2020-12-16,43.1775,68795240,42.6925,43.5625,42.245
2020-12-15,42.465,78991400,42.145,42.5025,41.23
2020-12-14,41.185,73342240,40.8075,42.0125,40.7925
2020-12-11,40.325,84909800,39.9125,40.3825,38.975
2020-12-10,40.61,86673280,39.26,41.0667,38.815
2020-12-09,40.1175,122439360,42.96,43.065,39.655
2020-12-08,42.9975,66962880,42.4125,43.17,41.6525
2020-12-07,42.6075,62013880,41.975,42.755,41.90
2020-12-04,41.8975,63544040,41.40,41.96,41.1275
2020-12-03,41.39,78730840,41.3225,42.0475,41.0878
2020-12-02,41.2225,73064640,40.5525,41.3603,39.795
2020-12-01,41.0575,85397800,40.4475,41.7375,40.025
2020-11-30,39.505,92311040,39.43,39.695,37.645
2020-11-27,39.3025,46463760,39.01,39.7675,38.8825
2020-11-25,38.2575,64338840,37.93,38.5025,37.6125
2020-11-24,37.55,78007560,36.455,37.7575,35.7675
2020-11-23,36.075,89530400,36.455,36.935,35.19
2020-11-20,36.0675,64996720,36.7625,37.0675,36.03
2020-11-19,36.815,79670880,35.7275,36.9225,35.49
2020-11-18,35.925,77170640,36.565,37.1875,35.925
2020-11-17,36.7775,91351800,37.20,37.34,36.5325
2020-11-16,37.12,106874520,36.1875,37.2525,35.936
2020-11-13,36.285,104897240,35.945,36.52,35.165
2020-11-12,35.3575,143857120,36.2125,36.73,34.93
2020-11-11,35.8825,126830760,34.5175,36.0475,34.37
2020-11-10,33.6225,168666640,34.285,34.8125,32.5875
2020-11-09,35.54,165865520,38.92,39.595,35.37
2020-11-06,37.85,135151280,37.4675,38.1425,36.015
2020-11-05,37.7225,150132560,37.415,38.1375,36.8975
2020-11-04,35.02,169187720,33.8975,35.66,33.33
2020-11-03,30.85,134969320,29.995,31.6023,29.65
2020-11-02,29.3725,151135920,29.9475,30.5225,28.4025
2020-10-30,29.3625,231165760,30.8875,31.1825,28.3875
2020-10-29,31.5575,138187360,30.485,32.615,30.31
2020-10-28,30.03,184720160,32.355,32.56,29.9501
2020-10-27,34.0225,111930000,33.5675,34.30,33.13
2020-10-26,33.2375,158556600,33.9425,34.995,31.8725
2020-10-23,34.825,95543880,34.8525,34.8575,33.7225
2020-10-22,34.6225,119581600,34.925,35.2509,33.3675
2020-10-21,34.605,121286280,34.7725,35.7525,34.43
2020-10-20,34.695,137355080,34.745,35.85,34.1469
2020-10-19,34.4725,138777480,37.01,37.3775,34.09
2020-10-16,36.275,114048560,37.5175,38.0673,36.125
2020-10-15,36.84,124538280,35.755,37.0975,35.485
2020-10-14,37.6175,148985480,38.915,39.30,36.9125
2020-10-13,38.57,141930800,39.30,39.5825,38.0375
2020-10-12,38.565,147058600,37.10,39.6825,36.715
2020-10-09,35.275,97635760,34.385,35.3462,34.24
2020-10-08,33.7725,98946840,34.1125,34.1517,33.385
2020-10-07,33.2825,112544480,32.5425,33.5275,32.345
2020-10-06,31.62,172824560,33.0975,33.78,31.2875
2020-10-05,33.415,105395360,32.1175,33.525,32.0625
2020-10-02,31.4325,199776680,32.03,33.4075,31.0825
2020-10-01,34.2575,139338000,34.1425,34.5175,33.445
2020-09-30,32.725,169384160,32.1475,33.88,32.0625
2020-09-29,32.09,111388680,32.37,32.7097,31.8825
2020-09-28,32.43,136665600,32.3225,32.50,31.3925
2020-09-25,30.615,162239400,28.7675,30.89,28.2625
2020-09-24,28.61,187518160,27.4225,29.6775,27.2925
2020-09-23,28.1975,202753720,30.9625,31.0375,27.9275
2020-09-22,31.075,157533360,30.30,31.2825,29.115
2020-09-21,29.465,187657400,27.8075,29.4875,27.025
2020-09-18,29.12,231521320,30.715,30.8624,27.6905
2020-09-17,30.29,223422560,29.3025,30.99,29.0125
2020-09-16,31.7525,153586640,33.6325,33.83,31.6475
2020-09-15,33.355,150444720,33.3325,33.8551,32.74
2020-09-14,31.995,134516600,31.75,32.7025,31.27
2020-09-11,30.4275,192898920,31.75,32.0475,29.2025
2020-09-10,31.1075,232968240,34.13,34.5975,30.435
2020-09-09,33.0175,145176160,32.2575,33.80,31.4175
2020-09-08,30.405,213412240,31.2375,33.4925,30.265
2020-09-04,35.41,280740440,36.345,37.575,30.965
2020-09-03,36.9325,221512480,41.6825,41.85,35.705
2020-09-02,43.6325,144684880,43.87,43.9175,41.1684
2020-09-01,42.435,96920080,41.48,42.4925,40.7375
2020-08-31,40.34,90199040,39.635,41.135,39.455
2020-08-28,39.4275,99072680,39.3225,39.6825,38.7875
2020-08-27,38.8275,151301000,39.645,39.9675,37.895
2020-08-26,39.1825,109831680,37.3175,39.2625,37.27
2020-08-25,36.825,86278520,35.7075,36.8625,35.5175
2020-08-24,35.985,125691840,36.5525,36.8897,35.11
2020-08-21,35.33,82140120,34.665,35.5025,34.4487
2020-08-20,34.6075,76387360,32.9375,34.7975,32.7925
2020-08-19,33.24,102923600,33.897,34.3025,33.0725
2020-08-18,33.9025,74656680,33.3575,34.10,32.8225
2020-08-17,32.935,63332320,32.4675,33.09,32.415
2020-08-14,31.8825,99868800,32.165,32.2975,31.3525
2020-08-13,31.975,117140720,32.02,32.795,31.6325
2020-08-12,31.7525,110922120,30.275,32.09,30.275
2020-08-11,29.5425,155136600,30.89,31.3625,29.3475
2020-08-10,31.32,127155520,31.8175,31.9025,30.042
2020-08-07,31.7475,148353960,32.655,32.955,30.9225
2020-08-06,32.82,96032000,31.5275,32.9825,31.305
2020-08-05,31.61,81481600,31.5375,31.7675,31.2275
2020-08-04,31.36,105503920,30.83,31.405,30.585
2020-08-03,30.9575,108934000,30.5625,31.2825,30.515
2020-07-31,29.845,180002400,29.83,29.875,28.2201
2020-07-30,28.3175,151100080,27.225,28.4925,26.84
2020-07-29,27.865,97140280,27.4225,28.1525,27.2875
2020-07-28,26.9475,119351280,27.77,27.9275,26.8425
2020-07-27,28.00,133811840,27.1475,28.1375,26.87
2020-07-24,26.5725,178609320,26.1275,27.04,25.2525
2020-07-23,27.3825,168324280,29.5775,29.81,26.8925
2020-07-22,29.71,113894520,29.5425,30.0325,28.9125
2020-07-21,29.37,147840520,30.8975,30.9175,29.10
2020-07-20,30.34,125810720,28.20,30.5575,27.7725
2020-07-17,27.96,115501720,28.04,28.26,27.25
2020-07-16,27.83,149985800,27.51,28.09,26.7475
2020-07-15,28.44,183771800,28.715,29.055,27.3475
2020-07-14,28.30,229875400,26.8975,28.43,25.8475
2020-07-13,27.7125,187292200,30.5125,31.4875,27.4225
2020-07-10,29.5375,121394680,28.855,29.6125,27.9725
2020-07-09,28.925,158798200,28.8525,29.1675,27.465
2020-07-08,28.22,119965680,27.6075,28.235,27.1225
2020-07-07,27.175,123049560,27.6375,28.54,27.06
2020-07-06,27.72,105991840,26.825,27.895,26.8225
2020-07-02,25.8225,114076080,26.0725,26.4675,25.685
2020-07-01,25.285,126068880,24.465,25.6175,24.31
2020-06-30,24.4125,125694360,23.08,24.62,23.0325
2020-06-29,23.085,129804640,22.3025,23.1075,21.57
2020-06-26,22.37,187970560,24.005,24.075,22.225
2020-06-25,24.1025,150851640,23.4775,24.18,22.685
2020-06-24,23.48,196410680,24.725,25.1175,22.9625
2020-06-23,24.95,117449160,24.8425,25.655,24.665
2020-06-22,24.315,110066600,23.4775,24.3875,23.3775
2020-06-19,23.48,144975000,24.2425,24.3075,22.99
2020-06-18,23.5125,106392960,23.235,23.59,23.01
2020-06-17,23.3325,129429080,23.5425,23.865,23.10
2020-06-16,23.1075,191608880,23.3475,23.53,22.0775
2020-06-15,21.9475,199092440,20.27,22.17,20.015
2020-06-12,21.20,205938560,22.0724,22.4116,20.1075
2020-06-11,20.75,191666000,23.145,23.5525,20.705
2020-06-10,24.3325,151455520,23.99,24.805,23.845
2020-06-09,23.485,106589760,22.7225,23.745,22.6848
2020-06-08,22.9725,109272240,22.3975,23.02,21.9753
2020-06-05,22.4725,140697160,21.475,22.6327,21.375
2020-06-04,21.215,133204200,21.5575,21.97,20.8393
2020-06-03,21.655,107516720,21.5375,21.8725,21.3025
2020-06-02,21.365,125357080,21.06,21.3875,20.41
2020-06-01,20.9475,105581160,20.5138,21.06,20.4075
2020-05-29,20.6925,179473640,20.01,20.83,19.58
2020-05-28,19.8725,152612560,19.65,20.8015,19.6375
2020-05-27,20.00,173645480,19.5275,20.01,18.345
2020-05-26,19.7225,122601120,20.7625,20.83,19.595
2020-05-22,19.805,104832480,19.5225,19.8725,19.2625
2020-05-21,19.6275,161346760,20.31,20.48,19.4825
2020-05-20,20.25,142707960,19.8025,20.3775,19.8025
2020-05-19,19.13,130715280,19.345,19.8925,19.10
2020-05-18,19.2775,148815080,19.00,19.55,18.805
2020-05-15,18.2225,178903360,17.1775,18.275,17.0725
2020-05-14,17.915,201499600,17.01,17.9225,16.5275
2020-05-13,17.34,245559600,18.1475,18.6125,16.69
2020-05-12,18.0225,169681640,19.3675,19.5325,18.0075
2020-05-11,19.1625,134691880,18.3675,19.475,18.3125
2020-05-08,18.6975,131418440,18.3875,18.7375,18.13
2020-05-07,17.9725,144744960,17.9575,18.1875,17.6412
2020-05-06,17.2975,155940440,17.385,17.7813,17.0975
2020-05-05,16.9625,144357320,16.9325,17.5562,16.8025
2020-05-04,16.4375,100377800,15.6337,16.4825,15.5175
2020-05-01,15.8775,173122720,16.33,16.8275,15.625
2020-04-30,17.4425,190272520,17.6025,17.6172,16.9876
2020-04-29,17.3275,173051880,16.7625,17.5925,16.5225
2020-04-28,15.695,193123640,17.055,17.0575,15.6525
2020-04-27,16.5925,152360880,16.795,16.8975,16.41
2020-04-24,16.275,159183560,15.635,16.35,15.3025
2020-04-23,15.525,212433920,15.8075,16.3975,15.43
2020-04-22,15.6275,137946000,15.2575,15.915,15.0775
2020-04-21,14.3575,259744960,15.665,15.7825,14.0775
2020-04-20,16.1425,193498760,16.2975,16.8775,16.115
2020-04-17,16.6825,231782240,16.9175,17.025,16.0075
2020-04-16,16.275,281460080,15.9525,16.5175,15.4875
2020-04-15,15.4475,215843840,15.2275,15.8475,14.9152
2020-04-14,15.9775,245024840,15.0125,16.10,14.8475
2020-04-13,14.1425,213480160,13.50,14.22,13.2685
2020-04-09,13.6675,276648880,13.9825,14.18,13.3175
2020-04-08,13.6175,259090080,13.1713,13.75,12.82
2020-04-07,12.80,329004800,13.975,14.0725,12.75
2020-04-06,12.825,259308600,11.7775,13.0475,11.591
2020-04-03,10.605,277242000,10.965,11.2455,10.215
2020-04-02,11.05,233765480,10.30,11.085,10.1925
2020-04-01,10.4325,267794960,10.90,11.43,10.155
2020-03-31,11.91,365951960,12.1525,12.8825,11.7146
2020-03-30,12.25,208310640,11.395,12.345,11.25
2020-03-27,11.085,278571760,11.4075,12.0825,10.9473
2020-03-26,12.37,324619960,10.9575,12.50,10.9168
2020-03-25,10.6375,417437200,11.05,11.9588,10.27
2020-03-24,10.89,414912000,10.3075,10.935,10.0325
2020-03-23,8.905,410036800,8.9825,9.50,8.0675
2020-03-20,8.8775,391127600,10.7475,10.95,8.775
2020-03-19,10.055,402404400,9.7125,11.02,9.00
2020-03-18,9.8275,424499600,9.075,10.375,8.1825
2020-03-17,10.83,381010320,9.845,11.285,8.9375
2020-03-16,9.3125,329145080,10.115,12.15,9.2475
2020-03-13,14.21,278145360,13.06,14.3281,11.265
2020-03-12,11.19,309112960,12.375,14.375,11.10
2020-03-11,15.415,217420200,16.445,16.8075,14.75
2020-03-10,17.69,228126240,16.995,17.7325,15.25
2020-03-09,15.3075,203482480,15.3825,17.2875,15.25
2020-03-06,19.21,196759520,18.1825,19.52,17.75
2020-03-05,20.2725,193485800,20.56,21.69,19.7725
2020-03-04,22.2225,157913760,20.885,22.2875,20.325
2020-03-03,19.8175,274063200,22.0925,22.875,19.22
2020-03-02,21.8775,181759320,19.8175,21.935,18.9925
2020-02-28,19.25,247674080,17.1025,19.3575,16.875
2020-02-27,18.955,212558200,20.575,21.6025,18.895
2020-02-26,22.2875,170269200,22.32,23.4325,21.7875
2020-02-25,21.985,150396720,24.4825,24.7275,21.735
2020-02-24,23.92,134837040,24.07,24.895,23.4075
2020-02-21,27.035,103706240,28.265,28.395,26.6825
2020-02-20,28.675,113828880,29.325,29.495,27.5975
2020-02-19,29.515,52813600,29.2025,29.70,29.0987
2020-02-18,28.685,65567760,28.23,28.8579,28.1475
2020-02-14,28.635,56984880,28.555,28.7475,28.27
2020-02-13,28.4425,77641160,27.9475,28.775,27.845
2020-02-12,28.5525,60803880,28.2225,28.5875,28.025
2020-02-11,27.74,96885120,28.175,28.4675,27.52
2020-02-10,27.72,61624520,26.495,27.7275,26.475
2020-02-07,26.755,77025920,26.745,27.2025,26.53
2020-02-06,27.105,56566560,26.6275,27.135,26.3525
2020-02-05,26.46,87305960,27.14,27.145,25.9725
2020-02-04,26.1575,70124600,25.50,26.3125,25.255
2020-02-03,24.485,87092520,23.7775,24.665,23.7325
2020-01-31,23.41,110192000,24.92,24.9375,23.1863
2020-01-30,24.62,100124680,23.90,24.65,23.6625
2020-01-29,24.345,69285560,24.6563,24.74,24.045
2020-01-28,24.2575,85931040,23.6625,24.4175,23.495
2020-01-27,23.18,99313080,23.0625,23.5863,22.545
2020-01-24,24.7075,119687240,25.725,25.8025,24.3775
2020-01-23,25.365,71794280,25.0825,25.3975,24.7425
2020-01-22,25.1325,68074280,25.3075,25.5725,25.045
2020-01-21,24.9625,69441040,24.7575,25.1275,24.74
2020-01-17,24.975,72201280,24.9275,25.0343,24.565
2020-01-16,24.6075,60550280,24.2775,24.6225,24.1325
2020-01-15,23.94,66501440,23.945,24.2825,23.705
2020-01-14,23.925,73359480,24.145,24.2875,23.805
2020-01-13,24.2075,58643320,23.6825,24.22,23.5775
2020-01-10,23.39,68877920,23.8475,23.8675,23.2825
2020-01-09,23.5825,73190880,23.5575,23.715,23.18
2020-01-08,23.0025,80125320,22.49,23.32,22.3825
2020-01-07,22.485,57530120,22.535,22.695,22.29
2020-01-06,22.5125,64387120,21.5675,22.52,21.4876
2020-01-03,22.0925,72660120,21.8225,22.50,21.81
2020-01-02,22.71,65716960,22.1775,22.71,22.055
2019-12-31,21.6375,42212960,21.325,21.69,21.2151
2019-12-30,21.515,56569360,21.9325,21.965,21.20
2019-12-27,21.9525,49935040,22.2525,22.265,21.7875
2019-12-26,22.0175,32387676,21.5575,22.0275,21.5562
2019-12-24,21.46,19949364,21.4875,21.5175,21.3125
2019-12-23,21.44,36277508,21.505,21.5452,21.3925
2019-12-20,21.2825,49841200,21.3075,21.38,21.15
2019-12-19,21.0325,41775400,20.665,21.045,20.665
2019-12-18,20.6125,35854924,20.6612,20.82,20.585
2019-12-17,20.565,42341800,20.6425,20.6975,20.50
2019-12-16,20.5375,49953600,20.355,20.6425,20.34
2019-12-13,19.965,80533880,19.74,20.18,19.615
2019-12-12,19.7875,92019200,19.2825,20.00,19.205
2019-12-11,19.345,45683680,19.17,19.4075,19.09
2019-12-10,19.0575,56193120,19.1125,19.32,18.92
2019-12-09,19.10,39121744,19.2725,19.5325,19.0788
2019-12-06,19.3375,46513680,19.17,19.405,19.135
2019-12-05,18.7575,44854320,18.855,18.8575,18.4937
2019-12-04,18.66,44111360,18.6725,18.7937,18.585
2019-12-03,18.3875,78571080,18.075,18.4075,17.7775
2019-12-02,18.81,76344440,19.435,19.4475,18.5075
2019-11-29,19.435,26898052,19.5525,19.6425,19.40
2019-11-27,19.6975,41282280,19.445,19.705,19.38
2019-11-26,19.3075,42031560,19.2275,19.3787,19.15
2019-11-25,19.1925,40420640,18.78,19.205,18.775
2019-11-22,18.55,41834160,18.64,18.6775,18.2425
2019-11-21,18.50,45329680,18.58,18.6125,18.3375
2019-11-20,18.645,75613600,18.8375,19.0075,18.205
2019-11-19,18.9775,56209240,19.1175,19.1175,18.7725
2019-11-18,18.90,48495560,18.7775,18.995,18.545
2019-11-15,18.8025,45323680,18.7775,18.835,18.615
2019-11-14,18.455,54000160,18.2975,18.4925,18.1275
2019-11-13,18.46,56370240,18.3075,18.5575,18.265
2019-11-12,18.4875,64345840,18.38,18.68,18.30
2019-11-11,18.3375,38136188,18.1425,18.365,18.062
2019-11-08,18.415,40818720,18.0925,18.4225,17.9575
2019-11-07,18.20,62859480,18.3025,18.55,18.0425
2019-11-06,18.0175,57664720,18.0875,18.0957,17.7625
2019-11-05,18.1325,51615000,18.1925,18.245,17.9725
2019-11-04,18.11,49963360,18.1525,18.2425,18.03
2019-11-01,17.7925,57526400,17.5525,17.7975,17.4713
2019-10-31,17.3225,61648120,17.4425,17.48,17.0275
2019-10-30,17.31,59492320,17.16,17.395,16.8675
2019-10-29,17.07,53514160,17.3875,17.4625,17.0575
2019-10-28,17.4725,55797840,17.215,17.5425,17.215
2019-10-25,16.955,64588720,16.3225,16.9975,16.3125
2019-10-24,16.5775,62307680,16.4675,16.6088,16.2413
2019-10-23,16.115,49350880,15.9275,16.1271,15.85
2019-10-22,16.04,63318600,16.59,16.6825,16.0189
2019-10-21,16.42,47338320,16.2572,16.455,16.1075
2019-10-18,15.9975,77286120,16.405,16.5075,15.7475
2019-10-17,16.47,61108640,16.64,16.715,16.285
2019-10-16,16.3575,59319560,16.3053,16.4775,16.1975
2019-10-15,16.48,70896520,16.02,16.5875,15.9925
2019-10-14,15.8775,46414160,15.8125,16.0275,15.765
2019-10-11,15.86,111717280,15.805,16.25,15.785
2019-10-10,15.2875,90079800,14.9625,15.4675,14.92
2019-10-09,14.96,78471200,14.90,15.1525,14.765
2019-10-08,14.52,118387960,14.91,15.12,14.50
2019-10-07,15.2125,81593640,15.215,15.5825,15.1341
2019-10-04,15.355,85425320,14.9275,15.42,14.8975
2019-10-03,14.735,120716000,14.255,14.7415,13.7275
2019-10-02,14.265,136024080,14.7325,14.7325,14.005
2019-10-01,15.035,79857560,15.58,15.8375,14.955
2019-09-30,15.4075,59424800,15.15,15.48,15.07
2019-09-27,15.0075,94329440,15.6375,15.6631,14.6662
2019-09-26,15.5725,68612640,15.6825,15.715,15.215
2019-09-25,15.73,76855680,15.19,15.86,14.8075
2019-09-24,15.2425,102883880,16.0875,16.185,15.035
2019-09-23,15.87,45900240,15.82,16.01,15.675
2019-09-20,15.855,62193720,16.44,16.4875,15.685
2019-09-19,16.37,66652280,16.3813,16.6733,16.275
2019-09-18,16.2975,71370600,16.215,16.3175,15.6875
2019-09-17,16.3075,45671880,16.09,16.3225,15.995
2019-09-16,16.095,48561840,15.9975,16.1938,15.95
2019-09-13,16.32,53805080,16.425,16.535,16.25
2019-09-12,16.495,69965480,16.595,16.87,16.4225
2019-09-11,16.2925,55700320,15.9375,16.3225,15.8325
2019-09-10,15.865,68382800,15.735,15.87,15.42
2019-09-09,15.9975,56156440,16.2425,16.2675,15.7425
2019-09-06,16.10,57519200,16.2125,16.24,15.99
2019-09-05,16.145,63550840,15.805,16.2775,15.781
2019-09-04,15.30,50432040,15.095,15.3425,14.98
2019-09-03,14.6825,64611800,14.8225,15.045,14.5277
2019-08-30,15.1225,68127160,15.4797,15.4834,14.865
2019-08-29,15.23,71039280,15.105,15.3577,14.935
2019-08-28,14.5675,64030920,14.2775,14.6425,14.0634
2019-08-27,14.4225,77564120,14.8125,14.89,14.25
2019-08-26,14.51,73445960,14.3725,14.515,14.115
2019-08-23,13.945,151406760,15.0325,15.45,13.77
2019-08-22,15.35,76615720,15.59,15.6977,14.9825
2019-08-21,15.50,50980760,15.5075,15.6481,15.3432
2019-08-20,15.115,62836440,15.3525,15.5125,15.1025
2019-08-19,15.4325,60181320,15.3675,15.56,15.2425
2019-08-16,14.7425,82448120,14.445,14.872,14.445
2019-08-15,14.0925,105422960,14.225,14.3287,13.7675
2019-08-14,14.1525,152465320,14.7875,14.935,14.065
2019-08-13,15.545,120228000,14.56,15.8475,14.4993
2019-08-12,14.5875,106655760,14.82,14.9575,14.38
2019-08-09,15.0925,110683400,15.315,15.48,14.7425
2019-08-08,15.5525,109527840,14.81,15.5575,14.6725
2019-08-07,14.5875,153954480,13.9025,14.6575,13.575
2019-08-06,14.3775,106770280,14.18,14.495,13.875
2019-08-05,13.81,151242600,14.485,14.485,13.42
2019-08-02,15.43,123460040,15.80,15.8575,15.1501
2019-08-01,16.17,149192240,16.49,17.40,15.91
2019-07-31,16.40,98170280,17.2575,17.2875,15.925
2019-07-30,17.1225,55751840,16.955,17.32,16.915
2019-07-29,17.355,56637760,17.49,17.49,17.0175
2019-07-26,17.5175,55739200,17.325,17.5975,17.305
2019-07-25,17.0125,75037440,17.335,17.3375,16.91
2019-07-24,17.5125,54622440,16.96,17.5125,16.95
2019-07-23,17.1475,58024920,17.1025,17.155,16.7602
2019-07-22,16.8225,47748160,16.56,16.9325,16.555
2019-07-19,16.435,70389560,17.175,17.176,16.3925
2019-07-18,16.8425,68134000,16.5225,16.9144,16.3577
2019-07-17,16.77,46253880,17.03,17.1075,16.76
2019-07-16,17.0225,55996000,17.2125,17.27,16.86
2019-07-15,17.2675,36697140,17.24,17.2975,17.1025
2019-07-12,17.1225,44596240,16.8875,17.1275,16.8438
2019-07-11,16.84,63924720,16.9675,17.0754,16.6775
2019-07-10,16.885,77054600,16.70,17.0225,16.60
2019-07-09,16.40,44297520,15.9175,16.455,15.8825
2019-07-08,16.1575,52893520,16.1975,16.20,15.955
2019-07-05,16.505,58422440,16.2725,16.5975,16.0775
2019-07-03,16.6125,33563664,16.355,16.6125,16.315
2019-07-02,16.2525,40624280,16.04,16.2525,15.91
2019-07-01,16.0575,72595080,16.325,16.3875,15.8475
2019-06-28,15.4425,49466480,15.495,15.5475,15.2775
2019-06-27,15.3775,37635020,15.3775,15.4963,15.2626
2019-06-26,15.2125,47057760,15.305,15.595,15.1503
2019-06-25,15.0225,69811680,15.795,15.82,14.945
2019-06-24,15.8325,34469288,15.9225,15.9725,15.803
2019-06-21,15.8375,52323320,15.8275,16.135,15.7372
2019-06-20,15.91,59677520,16.1225,16.1325,15.5575
2019-06-19,15.485,68489600,15.3825,15.59,15.10
2019-06-18,15.305,70914760,15.1875,15.6225,15.0775
2019-06-17,14.67,37525164,14.4975,14.7925,14.46
2019-06-14,14.4075,38572436,14.3675,14.525,14.2475
2019-06-13,14.5975,49279680,14.5325,14.7075,14.445
2019-06-12,14.3625,55088040,14.4825,14.575,14.2751
2019-06-11,14.61,68723600,15.015,15.0925,14.4633
2019-06-10,14.555,91635920,14.34,14.955,14.34
2019-06-07,14.0425,75774040,13.50,14.2297,13.455
2019-06-06,13.285,50151160,13.05,13.3871,12.8775
2019-06-05,12.985,76158520,13.0725,13.08,12.592
2019-06-04,12.705,81934600,12.10,12.72,11.9778
2019-06-03,11.7525,120906560,12.455,12.55,11.5325
2019-05-31,12.555,70300360,12.7175,12.8525,12.535
2019-05-30,13.19,68213880,13.1325,13.295,12.96
2019-05-29,13.035,88960640,13.1225,13.25,12.815
2019-05-28,13.37,58451480,13.635,13.8525,13.3575
2019-05-24,13.515,68612880,13.7675,13.90,13.47
2019-05-23,13.535,103840560,13.7137,13.72,13.2762
2019-05-22,14.205,64456280,14.145,14.445,14.14
2019-05-21,14.3925,57243480,14.3175,14.51,14.1835
2019-05-20,13.9725,92184360,14.095,14.2575,13.8117
2019-05-17,14.71,91255080,14.7225,15.335,14.6675
2019-05-16,15.1825,87013040,14.75,15.455,14.7015
2019-05-15,14.7225,88080200,13.865,14.8475,13.8475
2019-05-14,14.135,70095960,13.905,14.395,13.7575
2019-05-13,13.705,117460440,14.12,14.3575,13.5675
2019-05-10,15.285,113929280,15.06,15.5075,14.31
2019-05-09,15.2425,110208800,14.99,15.3975,14.5675
2019-05-08,15.4875,80618920,15.4675,15.8475,15.2975
2019-05-07,15.625,118764680,16.0525,16.255,15.161
2019-05-06,16.59,80857760,15.8275,16.655,15.74
2019-05-03,16.8925,54444760,16.535,16.9375,16.4475
2019-05-02,16.1325,70644240,16.3375,16.5825,15.812
2019-05-01,16.3325,62958160,16.83,16.9771,16.315
2019-04-30,16.5225,63408520,16.50,16.6025,16.1675
2019-04-29,16.91,41642360,16.815,16.9925,16.735
2019-04-26,16.82,55195840,16.7025,16.825,16.275
2019-04-25,16.76,59467120,16.9425,16.9636,16.5078
2019-04-24,16.575,46764640,16.775,16.845,16.5675
2019-04-23,16.7375,52362920,16.2525,16.80,16.1825
2019-04-22,16.125,37771612,15.7875,16.1475,15.75
2019-04-18,15.99,45892720,16.02,16.0275,15.7175
2019-04-17,15.94,56997840,16.09,16.1397,15.8025
2019-04-16,15.7825,47047680,15.7875,15.8875,15.6475
2019-04-15,15.63,41617920,15.6175,15.6788,15.315
2019-04-12,15.6175,47541280,15.625,15.65,15.4325
2019-04-11,15.4275,55663880,15.6025,15.6075,15.34
2019-04-10,15.545,49359560,15.365,15.555,15.3063
2019-04-09,15.2975,51966240,15.31,15.4575,15.20
