date,EPS_AAPL,EPS_MSFT,EPS_NVDA,EPS_AVGO,EPS_META,EPS_COST,EPS_NFLX,EPS_TSLA,EPS_GOOGL,EPS_GOOG,EPS_TMUS,EPS_CSCO,EPS_LIN,EPS_PEP,EPS_PLTR,EPS_ISRG,EPS_INTU,EPS_ADBE,EPS_QCOM,EPS_BKNG,EPS_TXN,EPS_VRTX,EPS_ADP,EPS_AMAT,EPS_MELI,EPS_SBUX,EPS_MDLZ,EPS_KLAC,EPS_LRCX,EPS_CRWD,EPS_MU,EPS_MSTR,EPS_PDD,EPS_APP,EPS_FTNT,EPS_DASH,EPS_REGN,EPS_SNPS,EPS_ROP,EPS_PYPL,EPS_AEP,EPS_CPRT,EPS_PAYX,EPS_CSX,EPS_WDAY,EPS_KDP,EPS_EXC,EPS_MRVL,EPS_NXPI,EPS_VRSK,EPS_FANG,EPS_KHC,EPS_EA,EPS_BKR,EPS_TTWO,EPS_CTSH,EPS_ODFL,EPS_IDXX,EPS_TEAM,EPS_LULU,EPS_CSGP,EPS_DDOG,EPS_GEHC,EPS_ZS,EPS_DXCM,EPS_TTD,EPS_WBD,EPS_CDW,EPS_BIIB,EPS_ON,EPS_MDB,EPS_ARM,TotalAssets_AAPL,TotalAssets_MSFT,TotalAssets_NVDA,TotalAssets_AVGO,TotalAssets_META,TotalAssets_COST,TotalAssets_NFLX,TotalAssets_TSLA,TotalAssets_GOOGL,TotalAssets_GOOG,TotalAssets_TMUS,TotalAssets_CSCO,TotalAssets_LIN,TotalAssets_PEP,TotalAssets_PLTR,TotalAssets_ISRG,TotalAssets_INTU,TotalAssets_ADBE,TotalAssets_QCOM,TotalAssets_BKNG,TotalAssets_TXN,TotalAssets_VRTX,TotalAssets_ADP,TotalAssets_AMAT,TotalAssets_MELI,TotalAssets_SBUX,TotalAssets_MDLZ,TotalAssets_KLAC,TotalAssets_LRCX,TotalAssets_CRWD,TotalAssets_MU,TotalAssets_MSTR,TotalAssets_PDD,TotalAssets_APP,TotalAssets_FTNT,TotalAssets_DASH,TotalAssets_REGN,TotalAssets_SNPS,TotalAssets_ROP,TotalAssets_PYPL,TotalAssets_AEP,TotalAssets_CPRT,TotalAssets_PAYX,TotalAssets_CSX,TotalAssets_WDAY,TotalAssets_KDP,TotalAssets_EXC,TotalAssets_MRVL,TotalAssets_NXPI,TotalAssets_VRSK,TotalAssets_FANG,TotalAssets_KHC,TotalAssets_EA,TotalAssets_BKR,TotalAssets_TTWO,TotalAssets_CTSH,TotalAssets_ODFL,TotalAssets_IDXX,TotalAssets_TEAM,TotalAssets_LULU,TotalAssets_CSGP,TotalAssets_DDOG,TotalAssets_GEHC,TotalAssets_ZS,TotalAssets_DXCM,TotalAssets_TTD,TotalAssets_WBD,TotalAssets_CDW,TotalAssets_BIIB,TotalAssets_ON,TotalAssets_MDB,TotalAssets_ARM,TotalLiabilities_AAPL,TotalLiabilities_MSFT,TotalLiabilities_NVDA,TotalLiabilities_AVGO,TotalLiabilities_META,TotalLiabilities_COST,TotalLiabilities_NFLX,TotalLiabilities_TSLA,TotalLiabilities_GOOGL,TotalLiabilities_GOOG,TotalLiabilities_TMUS,TotalLiabilities_CSCO,TotalLiabilities_LIN,TotalLiabilities_PEP,TotalLiabilities_PLTR,TotalLiabilities_ISRG,TotalLiabilities_INTU,TotalLiabilities_ADBE,TotalLiabilities_QCOM,TotalLiabilities_BKNG,TotalLiabilities_TXN,TotalLiabilities_VRTX,TotalLiabilities_ADP,TotalLiabilities_AMAT,TotalLiabilities_MELI,TotalLiabilities_SBUX,TotalLiabilities_MDLZ,TotalLiabilities_KLAC,TotalLiabilities_LRCX,TotalLiabilities_CRWD,TotalLiabilities_MU,TotalLiabilities_MSTR,TotalLiabilities_PDD,TotalLiabilities_APP,TotalLiabilities_FTNT,TotalLiabilities_DASH,TotalLiabilities_REGN,TotalLiabilities_SNPS,TotalLiabilities_ROP,TotalLiabilities_PYPL,TotalLiabilities_AEP,TotalLiabilities_CPRT,TotalLiabilities_PAYX,TotalLiabilities_CSX,TotalLiabilities_WDAY,TotalLiabilities_KDP,TotalLiabilities_EXC,TotalLiabilities_MRVL,TotalLiabilities_NXPI,TotalLiabilities_VRSK,TotalLiabilities_FANG,TotalLiabilities_KHC,TotalLiabilities_EA,TotalLiabilities_BKR,TotalLiabilities_TTWO,TotalLiabilities_CTSH,TotalLiabilities_ODFL,TotalLiabilities_IDXX,TotalLiabilities_TEAM,TotalLiabilities_LULU,TotalLiabilities_CSGP,TotalLiabilities_DDOG,TotalLiabilities_GEHC,TotalLiabilities_ZS,TotalLiabilities_DXCM,TotalLiabilities_TTD,TotalLiabilities_WBD,TotalLiabilities_CDW,TotalLiabilities_BIIB,TotalLiabilities_ON,TotalLiabilities_MDB,TotalLiabilities_ARM,NetIncome_AAPL,NetIncome_MSFT,NetIncome_NVDA,NetIncome_AVGO,NetIncome_META,NetIncome_COST,NetIncome_NFLX,NetIncome_TSLA,NetIncome_GOOGL,NetIncome_GOOG,NetIncome_TMUS,NetIncome_CSCO,NetIncome_LIN,NetIncome_PEP,NetIncome_PLTR,NetIncome_ISRG,NetIncome_INTU,NetIncome_ADBE,NetIncome_QCOM,NetIncome_BKNG,NetIncome_TXN,NetIncome_VRTX,NetIncome_ADP,NetIncome_AMAT,NetIncome_MELI,NetIncome_SBUX,NetIncome_MDLZ,NetIncome_KLAC,NetIncome_LRCX,NetIncome_CRWD,NetIncome_MU,NetIncome_MSTR,NetIncome_PDD,NetIncome_APP,NetIncome_FTNT,NetIncome_DASH,NetIncome_REGN,NetIncome_SNPS,NetIncome_ROP,NetIncome_PYPL,NetIncome_AEP,NetIncome_CPRT,NetIncome_PAYX,NetIncome_CSX,NetIncome_WDAY,NetIncome_KDP,NetIncome_EXC,NetIncome_MRVL,NetIncome_NXPI,NetIncome_VRSK,NetIncome_FANG,NetIncome_KHC,NetIncome_EA,NetIncome_BKR,NetIncome_TTWO,NetIncome_CTSH,NetIncome_ODFL,NetIncome_IDXX,NetIncome_TEAM,NetIncome_LULU,NetIncome_CSGP,NetIncome_DDOG,NetIncome_GEHC,NetIncome_ZS,NetIncome_DXCM,NetIncome_TTD,NetIncome_WBD,NetIncome_CDW,NetIncome_BIIB,NetIncome_ON,NetIncome_MDB,NetIncome_ARM
2015-04-28,1.97,0.71,0.05,6.77,5.49,2.93,1.29,-11.83,18.27,18.27,5.39,2.13,4.36,4.39,0.1,6.01,3.76,0.35,3.63,47.78,3.68,1.06,1.32,0.27,0.31,0.47,1.87,1.62,15.55,-0.14,12.27,1.59,1.56,1.01,0.18,-1.42,11.27,0.35,9.51,1.49,3.89,0.39,0.54,4.63,-0.12,0.66,3.99,-0.08,6.54,3.36,4.95,8.98,1.84,-0.24,0.97,2.54,5.63,3.0,-0.81,2.21,3.7,-0.04,3.05,-0.23,-0.58,1.26,-1.28,3.37,11.94,1.92,-4.75,0.08,261194000000,241086000000,7291000000,54936000000,124418000000,63078000000,33975712000,28107074000,278492000000,278492000000,56558000000,106212000000,85856000000,69625000000,4193417000,4354500000,4969000000,14535556000,52295000000,24370476000,15978000000,6543114000,39999400000,18922000000,1618292000,12190700000,63271000000,9229399000,10768458000,4154236000,24143000000,693178000,6280571000,5847846000,2267383000,9646000000,33080200000,8485906000,15245100000,33493000000,60038000000,2307698000,9367300000,34015000000,8624007000,8364000000,114535000000,22038700000,21122000000,2404499000,6783809000,102822000000,12708000000,52876000000,3456004000,15844000000,3489312000,1431014000,3614015000,1609334000,7075614000,3139744000,32637000000,447781000,299400000,797164000,33625000000,7679500000,22104900000,7263100000,733476000,7927000000,132188000000,168692000000,2814000000,22869000000,30419000000,43102000000,26393555000,21929057000,71170000000,71170000000,,47379000000,37919000000,53636000000,921520000,561800000,3272000000,6075687000,19099000000,14418666000,5339000000,1819801000,36184300000,10713000000,1212136000,6180000000,35595000000,6549780000,4927086000,2910889000,10855000000,225330000,3542940000,3945169000,1369134000,3115000000,7107100000,3330770000,7690200000,18867000000,42790000000,726599000,6323800000,22355000000,5218566000,6262000000,87049000000,6573700000,12049000000,2072777000,1496875000,51016000000,5308000000,0,1603799000,5142000000,872380000,1396935000,3036523000,261647000,1548387000,1627645000,25740000000,207545000,68200000,551581000,21050000000,5981100000,9990100000,4311600000,468910000,2632000000,11124000000,5486000000,26000000,1877000000,15934000000,1299000000,558929000,-1962000000,12662000000,12662000000,4536000000,10739000000,1247000000,6329000000,209825000,670900000,964000000,174465000,4386000000,,3682000000,263484000,587900000,329000000,13780000,660100000,2828000000,253562000,2251753000,-135490000,14135000000,18195000,8454562000,356711000,31400000,-558000000,1198500000,53306000,971800000,1795000000,1874800000,90546000,189200000,4140000000,-321222000,100000000,,-62600000,2215000000,555100000,482000000,10941000000,566000000,-103000000,99280000,1504000000,463774000,263144000,-209037000,303381000,122695000,-2570000,1568000000,-7562000,-50200000,50798000,-337000000,523100000,2539100000,810700000,-83973000,87000000
2015-06-28,1.97,0.71,0.05,6.77,5.49,2.93,1.29,-11.83,18.27,18.27,5.39,2.13,4.36,4.39,0.1,6.01,3.76,0.35,3.63,47.78,3.68,1.06,1.32,0.27,0.31,0.47,1.87,1.62,15.55,-0.14,12.27,1.59,1.56,1.01,0.18,-1.42,11.27,0.35,9.51,1.49,3.89,0.39,0.54,4.63,-0.12,0.66,3.99,-0.08,6.54,3.36,4.95,8.98,1.84,-0.24,0.97,2.54,5.63,3.0,-0.81,2.21,3.7,-0.04,3.05,-0.23,-0.58,1.26,-1.28,3.37,11.94,1.92,-4.75,0.08,273151000000,241086000000,7291000000,54936000000,124418000000,63078000000,33975712000,28107074000,278492000000,278492000000,63968000000,106212000000,85856000000,69625000000,4193417000,4354500000,4969000000,14535556000,52295000000,24370476000,15978000000,6543114000,39999400000,18922000000,1618292000,13833200000,63271000000,9229399000,10768458000,4154236000,24143000000,693178000,6280571000,5847846000,2267383000,9646000000,33080200000,8485906000,15245100000,33493000000,60038000000,2307698000,9367300000,34015000000,8624007000,8364000000,114535000000,22038700000,21122000000,5619097000,6783809000,102822000000,12708000000,52876000000,3456004000,15844000000,3489312000,1477210000,3614015000,1609334000,7075614000,3139744000,32637000000,447781000,299400000,797164000,33625000000,7679500000,22104900000,7263100000,733476000,7927000000,147474000000,168692000000,2814000000,22869000000,30419000000,43102000000,26393555000,21929057000,71170000000,71170000000,,47379000000,37919000000,53636000000,921520000,561800000,3272000000,6075687000,19099000000,14418666000,5339000000,1819801000,36184300000,10713000000,1212136000,8109200000,35595000000,6549780000,4927086000,2910889000,10855000000,225330000,3542940000,3945169000,1369134000,3115000000,7107100000,3330770000,7690200000,18867000000,42790000000,726599000,6323800000,22355000000,5218566000,6262000000,87049000000,6573700000,12049000000,4305461000,1496875000,51016000000,5308000000,0,1603799000,5142000000,872380000,1516013000,3036523000,261647000,1548387000,1627645000,25740000000,207545000,68200000,551581000,21050000000,5981100000,9990100000,4311600000,468910000,2632000000,11124000000,5486000000,26000000,1877000000,15934000000,1299000000,558929000,-1962000000,12662000000,12662000000,4536000000,10739000000,1247000000,6329000000,209825000,670900000,964000000,174465000,4386000000,,3682000000,263484000,587900000,329000000,13780000,660100000,2828000000,253562000,2251753000,-135490000,14135000000,18195000,8454562000,356711000,31400000,-558000000,1198500000,53306000,971800000,1795000000,1874800000,90546000,189200000,4140000000,-321222000,100000000,,-62600000,2215000000,555100000,482000000,10941000000,566000000,-103000000,99280000,1504000000,463774000,263144000,-209037000,303381000,122695000,-2570000,1568000000,-7562000,-50200000,50798000,-337000000,523100000,2539100000,810700000,-83973000,87000000
2015-07-22,8.35,0.71,0.05,6.77,5.49,2.93,1.29,-11.83,18.27,18.27,5.39,2.13,4.36,4.39,0.1,6.01,3.76,0.35,3.63,47.78,3.68,1.06,1.32,0.27,0.31,0.47,1.87,1.62,15.55,-0.14,12.27,1.59,1.56,1.01,0.18,-1.42,11.27,0.35,9.51,1.49,3.89,0.39,0.54,4.63,-0.12,0.66,3.99,-0.08,6.54,3.36,4.95,8.98,1.84,-0.24,0.97,2.54,5.63,3.0,-0.81,2.21,3.7,-0.04,3.05,-0.23,-0.58,1.26,-1.28,3.37,11.94,1.92,-4.75,0.08,273151000000,241086000000,7291000000,54936000000,124418000000,63078000000,33975712000,28107074000,278492000000,278492000000,63968000000,106212000000,85856000000,69625000000,4193417000,4354500000,4969000000,14535556000,52295000000,24370476000,15978000000,6543114000,39999400000,18922000000,1618292000,13833200000,63271000000,9229399000,10768458000,4154236000,24143000000,693178000,6280571000,5847846000,2267383000,9646000000,33080200000,8485906000,15245100000,33493000000,60038000000,2307698000,9367300000,34015000000,8624007000,8364000000,114535000000,22038700000,21122000000,5619097000,6783809000,102822000000,12708000000,52876000000,3456004000,15844000000,3489312000,1477210000,3614015000,1609334000,7075614000,3139744000,32637000000,447781000,299400000,797164000,33625000000,7679500000,22104900000,7263100000,733476000,7927000000,147474000000,168692000000,2814000000,22869000000,30419000000,43102000000,26393555000,21929057000,71170000000,71170000000,,47379000000,37919000000,53636000000,921520000,561800000,3272000000,6075687000,19099000000,14418666000,5339000000,1819801000,36184300000,10713000000,1212136000,8109200000,35595000000,6549780000,4927086000,2910889000,10855000000,225330000,3542940000,3945169000,1369134000,3115000000,7107100000,3330770000,7690200000,18867000000,42790000000,726599000,6323800000,22355000000,5218566000,6262000000,87049000000,6573700000,12049000000,4305461000,1496875000,51016000000,5308000000,0,1603799000,5142000000,872380000,1516013000,3036523000,261647000,1548387000,1627645000,25740000000,207545000,68200000,551581000,21050000000,5981100000,9990100000,4311600000,468910000,2632000000,45687000000,5486000000,26000000,1877000000,15934000000,1299000000,558929000,-1962000000,12662000000,12662000000,4536000000,10739000000,1247000000,6329000000,209825000,670900000,964000000,174465000,4386000000,,3682000000,263484000,587900000,329000000,13780000,660100000,2828000000,253562000,2251753000,-135490000,14135000000,18195000,8454562000,356711000,31400000,-558000000,1198500000,53306000,971800000,1795000000,1874800000,90546000,189200000,4140000000,-321222000,100000000,,-62600000,2215000000,555100000,482000000,10941000000,566000000,-103000000,99280000,1504000000,463774000,263144000,-209037000,303381000,122695000,-2570000,1568000000,-7562000,-50200000,50798000,-337000000,523100000,2539100000,810700000,-83973000,87000000
2015-09-27,8.35,0.71,0.05,6.77,5.49,2.93,1.29,-11.83,18.27,18.27,5.39,2.13,4.36,4.39,0.1,6.01,3.76,0.35,3.63,47.78,3.68,1.06,1.32,0.27,0.31,0.47,1.87,1.62,15.55,-0.14,12.27,1.59,1.56,1.01,0.18,-1.42,11.27,0.35,9.51,1.49,3.89,0.39,0.54,4.63,-0.12,0.66,3.99,-0.08,6.54,3.36,4.95,8.98,1.84,-0.24,0.97,2.54,5.63,3.0,-0.81,2.21,3.7,-0.04,3.05,-0.23,-0.58,1.26,-1.28,3.37,11.94,1.92,-4.75,0.08,290479000000,241086000000,7291000000,54936000000,124418000000,63078000000,33975712000,28107074000,278492000000,278492000000,63968000000,106212000000,85856000000,69625000000,4193417000,5758000000,4969000000,14535556000,50229000000,24370476000,15978000000,6543114000,39999400000,18922000000,1618292000,13833200000,63271000000,9229399000,10768458000,4154236000,24143000000,693178000,6280571000,5847846000,2267383000,9646000000,33080200000,8485906000,15245100000,33493000000,60038000000,2307698000,9367300000,34015000000,8624007000,8364000000,114535000000,22038700000,21122000000,5619097000,6783809000,102822000000,12708000000,52876000000,3456004000,15844000000,3489312000,1477210000,3614015000,1609334000,7075614000,3139744000,32637000000,447781000,299400000,797164000,33625000000,7679500000,22104900000,7263100000,733476000,7927000000,171124000000,168692000000,2814000000,22869000000,30419000000,43102000000,26393555000,21929057000,71170000000,71170000000,,47379000000,37919000000,53636000000,921520000,1031200000,3272000000,6075687000,19996000000,14418666000,5339000000,1819801000,36184300000,10713000000,1212136000,8109200000,35595000000,6549780000,4927086000,2910889000,10855000000,225330000,3542940000,3945169000,1369134000,3115000000,7107100000,3330770000,7690200000,18867000000,42790000000,726599000,6323800000,22355000000,5218566000,6262000000,87049000000,6573700000,12049000000,4305461000,1496875000,51016000000,5308000000,0,1603799000,5142000000,872380000,1516013000,3036523000,261647000,1548387000,1627645000,25740000000,207545000,68200000,551581000,21050000000,5981100000,9990100000,4311600000,468910000,2632000000,45687000000,5486000000,26000000,1877000000,15934000000,1299000000,558929000,-1962000000,12662000000,12662000000,4536000000,10739000000,1247000000,6329000000,209825000,670900000,964000000,174465000,4386000000,,3682000000,263484000,587900000,329000000,13780000,660100000,2828000000,253562000,2251753000,-135490000,14135000000,18195000,8454562000,356711000,31400000,-558000000,1198500000,53306000,971800000,1795000000,1874800000,90546000,189200000,4140000000,-321222000,100000000,,-62600000,2215000000,555100000,482000000,10941000000,566000000,-103000000,99280000,1504000000,463774000,263144000,-209037000,303381000,122695000,-2570000,1568000000,-7562000,-50200000,50798000,-337000000,523100000,2539100000,810700000,-83973000,87000000
2015-10-28,1.91,0.71,0.05,6.77,5.49,2.93,1.29,-11.83,18.27,18.27,5.39,2.13,4.36,4.39,0.1,6.01,3.76,0.35,3.63,47.78,3.68,1.06,1.32,0.27,0.31,0.47,1.87,1.62,15.55,-0.14,12.27,1.59,1.56,1.01,0.18,-1.42,11.27,0.35,9.51,1.49,3.89,0.39,0.54,4.63,-0.12,0.48,3.99,-0.08,6.54,3.36,4.95,8.98,1.84,-0.24,0.97,2.54,5.63,3.0,-0.81,2.21,3.7,-0.04,3.05,-0.23,-0.58,1.26,-1.28,3.37,11.94,1.92,-4.75,0.08,290479000000,241086000000,7291000000,54936000000,124418000000,63078000000,33975712000,28107074000,278492000000,278492000000,63968000000,106212000000,85856000000,69625000000,4193417000,5758000000,4969000000,14535556000,50229000000,24370476000,15978000000,6543114000,39999400000,18922000000,1618292000,13833200000,63271000000,9229399000,10768458000,4154236000,24143000000,693178000,6280571000,5847846000,2267383000,9646000000,33080200000,8485906000,15245100000,33493000000,60038000000,2307698000,9367300000,34015000000,8624007000,8364000000,114535000000,22038700000,21122000000,5619097000,6783809000,102822000000,12708000000,52876000000,3456004000,15844000000,3489312000,1477210000,3614015000,1609334000,7075614000,3139744000,32637000000,447781000,299400000,797164000,33625000000,7679500000,22104900000,7263100000,733476000,7927000000,171124000000,168692000000,2814000000,22869000000,30419000000,43102000000,26393555000,21929057000,71170000000,71170000000,,47379000000,37919000000,53636000000,921520000,1031200000,3272000000,6075687000,19996000000,14418666000,5339000000,1819801000,36184300000,10713000000,1212136000,8109200000,35595000000,6549780000,4927086000,2910889000,10855000000,225330000,3542940000,3945169000,1369134000,3115000000,7107100000,3330770000,7690200000,18867000000,42790000000,726599000,6323800000,22355000000,5218566000,6262000000,87049000000,6573700000,12049000000,4305461000,1496875000,51016000000,5308000000,0,1603799000,5142000000,872380000,1516013000,3036523000,261647000,1548387000,1627645000,25740000000,207545000,68200000,551581000,21050000000,5981100000,9990100000,4311600000,468910000,2632000000,10516000000,5486000000,26000000,1877000000,15934000000,1299000000,558929000,-1962000000,12662000000,12662000000,4536000000,10739000000,1247000000,6329000000,209825000,670900000,964000000,174465000,4386000000,,3682000000,263484000,587900000,329000000,13780000,660100000,2828000000,253562000,2251753000,-135490000,14135000000,18195000,8454562000,356711000,31400000,-558000000,1198500000,53306000,971800000,1795000000,1874800000,90546000,189200000,4140000000,-321222000,378000000,,-62600000,2215000000,555100000,482000000,10941000000,566000000,-103000000,99280000,1504000000,463774000,263144000,-209037000,303381000,122695000,-2570000,1568000000,-7562000,-50200000,50798000,-337000000,523100000,2539100000,810700000,-83973000,87000000
2015-12-27,1.91,0.71,0.05,6.77,5.49,2.93,1.29,-11.83,18.27,18.27,5.39,2.13,4.36,4.39,0.1,6.01,3.76,0.35,3.63,47.78,3.68,1.06,1.32,0.27,0.31,0.47,1.87,1.62,15.55,-0.14,12.27,1.59,1.56,1.01,0.18,-1.42,11.27,0.35,9.51,1.49,3.89,0.39,0.54,4.63,-0.12,0.48,3.99,-0.08,6.54,3.36,4.95,8.98,1.84,-0.24,0.97,2.54,5.63,3.0,-0.81,2.21,3.7,-0.04,3.05,-0.23,-0.58,1.26,-1.28,3.37,11.94,1.92,-4.75,0.08,293284000000,241086000000,7291000000,54936000000,124418000000,63078000000,33975712000,28107074000,278492000000,278492000000,63968000000,106212000000,85856000000,69625000000,4193417000,5758000000,4969000000,14535556000,50229000000,24370476000,15978000000,6543114000,39999400000,18922000000,1618292000,13833200000,63271000000,9229399000,10768458000,4154236000,24143000000,693178000,6280571000,5847846000,2267383000,9646000000,33080200000,8485906000,15245100000,33493000000,60038000000,2307698000,9367300000,34015000000,8624007000,8364000000,114535000000,22038700000,21122000000,5619097000,6783809000,102822000000,12708000000,52876000000,3456004000,15844000000,3489312000,1520685000,3614015000,1609334000,7075614000,3139744000,32637000000,447781000,299400000,797164000,33625000000,7679500000,22104900000,7263100000,733476000,7927000000,165017000000,168692000000,2814000000,22869000000,30419000000,43102000000,26393555000,21929057000,71170000000,71170000000,,47379000000,37919000000,53636000000,921520000,1031200000,3272000000,6075687000,19996000000,14418666000,5339000000,1819801000,36184300000,10713000000,1212136000,8109200000,35595000000,6549780000,4927086000,2910889000,10855000000,225330000,3542940000,3945169000,1369134000,3115000000,7107100000,3330770000,7690200000,18867000000,42790000000,726599000,6323800000,22355000000,5218566000,6262000000,87049000000,6573700000,12049000000,4305461000,1496875000,51016000000,5308000000,0,1603799000,5142000000,872380000,1561534000,3036523000,261647000,1548387000,1627645000,25740000000,207545000,68200000,551581000,21050000000,5981100000,9990100000,4311600000,468910000,2632000000,10516000000,5486000000,26000000,1877000000,15934000000,1299000000,558929000,-1962000000,12662000000,12662000000,4536000000,10739000000,1247000000,6329000000,209825000,670900000,964000000,174465000,4386000000,,3682000000,263484000,587900000,329000000,13780000,660100000,2828000000,253562000,2251753000,-135490000,14135000000,18195000,8454562000,356711000,31400000,-558000000,1198500000,53306000,971800000,1795000000,1874800000,90546000,189200000,4140000000,-321222000,378000000,,-62600000,2215000000,555100000,482000000,10941000000,566000000,-103000000,99280000,1504000000,463774000,263144000,-209037000,303381000,122695000,-2570000,1568000000,-7562000,-50200000,50798000,-337000000,523100000,2539100000,810700000,-83973000,87000000
2016-01-27,1.43,0.71,0.05,6.77,5.49,2.93,1.29,-11.83,18.27,18.27,5.39,2.13,4.36,3.4,0.1,6.01,3.76,0.35,3.63,47.78,3.68,1.06,1.32,0.27,0.31,0.47,1.87,1.62,15.55,-0.14,12.27,1.59,1.56,1.01,0.18,-1.42,11.27,0.35,9.51,1.49,3.89,0.39,0.54,4.63,-0.12,0.48,3.99,-0.08,6.54,3.36,4.95,8.98,1.84,-0.24,0.97,2.54,5.63,3.0,-0.81,2.21,3.7,-0.04,3.05,-0.23,-0.58,1.26,-1.28,3.37,11.94,1.92,-4.75,0.08,293284000000,241086000000,7291000000,54936000000,124418000000,63078000000,33975712000,28107074000,278492000000,278492000000,63968000000,106212000000,85856000000,69625000000,4193417000,5758000000,4969000000,14535556000,50229000000,24370476000,15978000000,6543114000,39999400000,18922000000,1618292000,13833200000,63271000000,9229399000,10768458000,4154236000,24143000000,693178000,6280571000,5847846000,2267383000,9646000000,33080200000,8485906000,15245100000,33493000000,60038000000,2307698000,9367300000,34015000000,8624007000,8364000000,114535000000,22038700000,21122000000,5619097000,6783809000,102822000000,12708000000,52876000000,3456004000,15844000000,3489312000,1520685000,3614015000,1609334000,7075614000,3139744000,32637000000,447781000,299400000,797164000,33625000000,7679500000,22104900000,7263100000,733476000,7927000000,165017000000,168692000000,2814000000,22869000000,30419000000,43102000000,26393555000,21929057000,71170000000,71170000000,,47379000000,37919000000,53636000000,921520000,1031200000,3272000000,6075687000,19996000000,14418666000,5339000000,1819801000,36184300000,10713000000,1212136000,8109200000,35595000000,6549780000,4927086000,2910889000,10855000000,225330000,3542940000,3945169000,1369134000,3115000000,7107100000,3330770000,7690200000,18867000000,42790000000,726599000,6323800000,22355000000,5218566000,6262000000,87049000000,6573700000,12049000000,4305461000,1496875000,51016000000,5308000000,0,1603799000,5142000000,872380000,1561534000,3036523000,261647000,1548387000,1627645000,25740000000,207545000,68200000,551581000,21050000000,5981100000,9990100000,4311600000,468910000,2632000000,7796000000,5486000000,26000000,1877000000,15934000000,1299000000,558929000,-1962000000,12662000000,12662000000,4536000000,10739000000,1247000000,4857000000,209825000,670900000,964000000,174465000,4386000000,,3682000000,263484000,587900000,329000000,13780000,660100000,2828000000,253562000,2251753000,-135490000,14135000000,18195000,8454562000,356711000,31400000,-558000000,1198500000,53306000,971800000,1795000000,1874800000,90546000,189200000,4140000000,-321222000,378000000,,-62600000,2215000000,555100000,482000000,10941000000,566000000,-103000000,99280000,1504000000,463774000,263144000,-209037000,303381000,122695000,-2570000,1568000000,-7562000,-50200000,50798000,-337000000,523100000,2539100000,810700000,-83973000,87000000
2016-03-27,1.43,0.71,0.05,6.77,5.49,2.93,1.29,-11.83,18.27,18.27,5.39,2.13,4.36,3.4,0.1,6.01,3.76,0.35,3.63,47.78,3.68,1.06,1.32,0.27,0.31,0.47,1.87,1.62,15.55,-0.14,12.27,1.59,1.56,1.01,0.18,-1.42,11.27,0.35,9.51,1.49,3.89,0.39,0.54,4.63,-0.12,0.48,3.99,-0.08,6.54,3.36,4.95,8.98,1.84,-0.24,0.97,2.54,5.63,3.0,-0.81,2.21,3.7,-0.04,3.05,-0.23,-0.58,1.26,-1.28,3.37,11.94,1.92,-4.75,0.08,305277000000,241086000000,7291000000,54936000000,124418000000,63078000000,33975712000,28107074000,278492000000,278492000000,63968000000,106212000000,85856000000,69625000000,4193417000,5758000000,4969000000,14535556000,34246000000,24370476000,15978000000,6543114000,39999400000,18922000000,1618292000,13833200000,63271000000,9229399000,10768458000,4154236000,24143000000,693178000,6280571000,5847846000,2267383000,9646000000,33080200000,8485906000,15245100000,33493000000,60038000000,2307698000,9367300000,34015000000,8624007000,8364000000,114535000000,22038700000,21122000000,5619097000,6783809000,102822000000,12708000000,52876000000,3456004000,15844000000,3489312000,1520685000,3614015000,1609334000,7075614000,3139744000,32637000000,447781000,299400000,797164000,33625000000,7679500000,22104900000,7263100000,733476000,7927000000,174820000000,168692000000,2814000000,22869000000,30419000000,43102000000,26393555000,21929057000,71170000000,71170000000,,47379000000,37919000000,53636000000,921520000,1031200000,3272000000,6075687000,30629000000,14418666000,5339000000,1819801000,36184300000,10713000000,1212136000,8109200000,35595000000,6549780000,4927086000,2910889000,10855000000,225330000,3542940000,3945169000,1369134000,3115000000,7107100000,3330770000,7690200000,18867000000,42790000000,726599000,6323800000,22355000000,5218566000,6262000000,87049000000,6573700000,12049000000,4305461000,1496875000,51016000000,5308000000,0,1603799000,5142000000,872380000,1561534000,3036523000,261647000,1548387000,1627645000,25740000000,207545000,68200000,551581000,21050000000,5981100000,9990100000,4311600000,468910000,2632000000,7796000000,5486000000,26000000,1877000000,15934000000,1299000000,558929000,-1962000000,12662000000,12662000000,4536000000,10739000000,1247000000,4857000000,209825000,670900000,964000000,174465000,4386000000,,3682000000,263484000,587900000,329000000,13780000,660100000,2828000000,253562000,2251753000,-135490000,14135000000,18195000,8454562000,356711000,31400000,-558000000,1198500000,53306000,971800000,1795000000,1874800000,90546000,189200000,4140000000,-321222000,378000000,,-62600000,2215000000,555100000,482000000,10941000000,566000000,-103000000,99280000,1504000000,463774000,263144000,-209037000,303381000,122695000,-2570000,1568000000,-7562000,-50200000,50798000,-337000000,523100000,2539100000,810700000,-83973000,87000000
