Date,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28
2015-05-04,3.083778163491969,-0.3476949914484182,-1.7764466583093677,-3.1158891266511866,-1.5790809674717834,1.3132580429390799,-3.0436158339974733,2.3835899024693794,2.7143151812382516,-0.6525049798748624,1.9097817723341037,1.9971410184027187,-5.568034396091538,3.483180182803428,3.02766289593292,0.3509150808489407,1.2908508986682905,-4.947449339873764,2.095610238744551,0.9090624969160681,0.3855796055693052,-0.36782600831286316,-0.16184152370687757,-0.4926787866254115,1.3042873271146231,0.48673218506826116,-0.02284313285684257,1.4735226180536038
2015-05-05,2.0846760162682525,-0.9865182539395649,-2.784454424198875,-4.3640944266692845,-2.273296195515384,0.7933308348063366,-3.8137733117872354,1.6204288571829604,0.17804280534683145,-1.4269653980229258,2.091600017517191,1.916762113756214,-5.737908517855713,2.8224563830123213,1.7549939598980944,-0.6905996772928146,1.3628320602281097,-3.975492659628238,1.9435059886500272,2.0744881422413353,0.0104906368275404,-0.21530843715683387,0.07909465537612,-0.1655151907181906,1.3503631591937666,-0.28034086363535987,-0.4719917269371913,-0.14066145901995805
2015-05-06,2.9287066905314805,-0.3687713774241462,-2.435419104986687,-4.047809045433589,-1.2259663642737344,-1.1694306330280724,-1.4980009704942059,3.1628545131544654,4.417165513908824,-0.7090210610898582,1.223974275622832,0.7009566322986934,-5.247025057925483,1.2402571442538255,1.500022751805296,3.266621254864683,-0.3051199113087371,0.6142602963208024,-0.1709629734300849,-1.107953132588628,-3.8594264293015326,-0.27084300602572375,-0.6632174737802138,0.5958747756104731,0.2724893602799214,0.34580473973685116,0.19087452125829632,-0.29807280583444595
2015-05-07,2.8015112443761194,-1.5952302941428904,-4.453376997176776,-6.550804299967622,-3.2858380913254592,1.4254676799237653,-4.572790544564563,0.4082618238757944,-0.962626901802937,-0.7147454233795687,1.4475951141557226,1.3876433851614536,-1.7120505504763357,1.4690943760336002,0.23196968298857168,-0.8105695183064884,0.4582887177512763,-1.361947161267938,-0.03620511054498006,0.24522453745415976,-0.8971614482086154,0.11187084086702404,0.1471997477460184,0.5777767438944019,0.25763868533573975,-0.1794575328513415,0.7500628813805709,-0.712857873689336
2015-05-08,7.96715943998364,3.916934577956072,4.9338135235415495,4.613700763842106,2.906826223935914,2.6525621706247584,-3.5297476436511523,1.6995248589186862,2.4388425235031375,1.4257517944510845,-0.6525617656843776,-0.16174423655010176,1.2633369518199373,-0.6050969846011761,1.490803422019601,0.9195689264426674,-0.49247855876556906,-1.2854790617499852,0.19083837789195657,1.4516992124920587,1.9369045044138251,0.673707802342519,0.3876655847369575,-1.0403846864031427,-1.255105542031159,0.07632738216253605,-0.7962700707663968,-0.8873191667956698
2015-05-11,-6.518429089694548,-6.728893602590616,-4.599523760377103,5.32617754656958,-2.863050919995674,-5.753645460267005,-2.847121425234406,2.8748447057747164,-0.8503190130809131,-2.4278292294822537,-0.5448535251735199,1.1548062910737247,0.7703004555706361,-1.9173252172674982,2.6748283676490368,-2.26758361728788,0.589064613012297,1.1808553044384125,0.7647915128916504,-0.35343587314559477,0.6278154493423272,-1.9640650648016724,-0.9986551883895121,0.6731425983323093,0.8421020680878181,-0.09862547018229056,0.021442749843944453,-0.0932986041891054
2015-05-20,-12.95620305800137,-5.818640291842399,5.960526260436433,1.2417503918582853,-2.7130394149573096,5.2451662710510245,3.4108098209669926,-1.4001432587330847,2.6274665792182645,-1.4572825472261117,0.244560724920088,0.459165756708742,-0.13726083737567857,1.7842511562386099,-0.9528052738880589,-2.9518977781353057,1.406291609876339,-1.4623620703127247,-0.20753073941083983,-0.8288772728625683,-2.0956550097898163,1.1883981138316215,-0.4317740257934257,-0.6028667103308836,-2.383578451028132,-0.21493443888090438,-1.4520677713306018,-0.26859763885419147
2015-05-21,2.9917058970892945,-0.08004575323637145,-2.1834997226600517,-4.880123686533359,-1.9895027011854918,-0.613206854128929,-0.01802419913510241,3.881240168411723,5.223481479193926,-0.5773462978497542,0.3409338942634819,0.3774201091226608,-4.3026880143825155,1.8690406607383818,1.4805479850072774,3.538975564691277,-0.3108206954447701,2.3990242269212536,0.9168747944219585,-0.31493572125883806,-3.808320018016404,-0.6943644359922245,-1.2194203872863343,0.7075182340428908,0.5299182187833702,1.1010651504373103,1.4117848670411024,2.4129395721375255
2015-05-22,-0.4932409391773315,-2.8005524630030227,-6.167939477099092,-3.5766711841055168,4.015326895931724,2.660440282719356,-0.23231104171842132,-0.2437392949019302,0.17162969362653213,-5.763524619102675,-2.8253270257579426,-2.2537689765992526,-1.3538061481971377,0.28117342903689285,-1.5622151661476382,0.2136394419410326,0.10042159397349455,0.708529077983758,2.489001550120934,3.3335390279671646,-1.2381111836095846,-0.9384060048806057,-0.199735609359925,0.4916132319340527,0.1413555146097852,-0.5578619303124719,-0.6986148251877541,-2.343155387580182
2015-05-28,7.912800394833421,3.192834953439319,4.410206105696041,2.409743988801369,-0.9516231242305425,-2.2740092191830645,1.6074374828264986,-1.4153389725329988,-3.4290671368767427,-1.8604504902946826,0.4533671664168483,0.7002005420502312,-1.5884314613543746,1.2403718135961106,1.0757975350838276,-0.21451468524603678,-0.7169279033941424,0.11352964049338425,-0.1399475396232437,0.09633576752610637,0.9076674776454761,0.270909008492909,0.4552890188240243,-0.1049789267951834,-0.22805430712812846,0.051597577624862896,-0.753468219407075,0.003946753736954897
2015-05-30,2.924717300431755,-2.349591181884685,-5.56377601962733,-6.19947861713992,-2.7992145978969925,1.8591919306634603,-3.3130310961493965,-2.15650670437053,-3.1086386722087997,1.100333900940251,-0.31060333386205974,-0.767630123908293,1.6144595316348789,-0.025579777315064466,-0.058976930415826384,0.0012614804757891986,0.08454577128810659,-0.19497297641724015,-0.355098676278886,-0.7824725633033441,-0.04345392200481678,-0.08539050080343388,0.11820150085560041,-0.2015773154728434,-0.893146371631264,0.4101723122040273,0.15309989747913116,0.20579817093143785
2015-06-01,7.885308034552279,2.764434645386243,4.16522019998044,1.9967134186509568,-1.8377236116301718,-2.3635046792599748,1.9708437233658795,-2.3459917928257994,-3.6740357976769884,-1.8275063638687625,0.5849110878417247,0.6962965641729733,-2.297052166206515,0.9900283483456866,-0.3370613343033028,-0.5714194794185777,0.22590437349518838,0.837612629612466,0.03462295961584973,0.64818207794745,1.0881912011047412,0.8429126448767904,0.9022476363495967,-1.0679147074275446,-1.0318201996481817,1.0622373320134422,0.7511292774466216,-0.4110851290065586
2015-06-04,-6.223484396263749,-6.732660701039065,-4.893122414339941,5.346229626565964,-2.5496765355425763,-6.03818936498703,-2.882872170136142,3.203479778247875,-0.8688684018872395,-2.5487996878410897,-0.6477697785294708,1.316025719559796,1.1853968230275336,-1.1232209485080331,2.716419768077664,-2.556521597814426,0.5038270778146866,0.9713205667009414,0.9870637456572158,-0.7407975262233668,0.19844052652992744,0.044283878249505707,0.13040468384844067,-0.743452085347581,1.2279832093977339,0.10767213553711492,0.3190438537608389,0.051482820601968765
2015-06-05,7.496308796144321,2.4456553143400703,1.4668950018626976,-3.5160072018499107,-3.2296528888944,-2.70905875623829,5.0898675289204585,-0.07738998702241578,0.9481354916693193,-0.9106425072320028,-1.2716073120868894,-0.8461245135315416,2.0338338812470322,-1.5859804969367584,-1.091260845752927,-1.2801172866637829,0.34894979844314783,-0.6641002116939428,0.1627464680294254,0.8276848574899529,-0.8189184551260064,-0.6780352266551283,0.14736913919792644,0.4692324506610289,0.2958034661543351,0.7314552558638076,1.6125708914764705,-0.32065036912614625
2015-06-09,6.940663577827581,3.427480649649171,4.073859184226278,4.215230274761839,3.5081122978028176,3.542562130766552,-4.996825763512806,1.7227036675340703,2.0297947585622995,1.3664871174793773,-0.37048617632819664,-0.027063778867812922,1.161863506242165,-1.646603689440023,-0.26111135077653846,-1.3103354625752703,0.8741546052563971,-1.464812609123943,0.26620561098082685,-0.8366475927168794,-0.5501337448378135,-0.6943017111600773,0.08182787449792096,0.2454136663477072,0.809800725777569,0.03731784014807076,0.16275746801169422,0.4090598453083706
2015-06-14,-1.1578738168645335,-3.650842636770813,-5.520285841859027,1.0412203035751835,6.381613124805691,2.6418550279101383,2.97003270514609,-1.9608273002285184,1.0109662548547964,-3.2603871460517735,-1.3363659140896864,0.23993021830652844,-0.2199323611612663,-1.2876199703625042,1.2062881071694391,0.6340381421422796,0.16603640639602718,-2.283629647499949,-2.077623725295471,-1.598376707389273,0.9328805316132293,-0.32177248904464395,0.593670690858486,0.48205788515604253,-0.3762792267472611,0.6781589532869318,1.0485881389049907,1.4295716971355805
2015-06-24,2.934373916430346,-2.345392850093936,-5.559513484768062,-6.203282112630632,-2.8048949488032955,1.8589341069344663,-3.3165327862637284,-2.1546770765099064,-3.1079833446889036,1.103143323262335,-0.3080900991967869,-0.7630498445654436,1.612145930829048,-0.023448283737143413,-0.054143275602771386,0.0024777205145729117,0.0848896570401385,-0.2012511880155554,-0.3576642682171672,-0.7897946695147334,-0.050088290912627724,-0.08531993383294982,0.11782257658664573,-0.20212479257125193,-0.8998074961886172,0.41128068470012813,0.16076689054427135,0.19904588691362524
2015-06-27,8.096631336213882,3.127551443936155,4.374583111676612,3.1280330014134026,0.09244100984092103,-1.6099873463000787,1.6171089117600292,-3.0406298052732463,-4.156648262643857,-1.9513912821010897,0.9271626773494672,0.6016429558240843,-2.2498186353964376,0.6129939441700986,-1.1167144861664478,-0.8676084124529164,0.12228243469275846,0.8105343419006554,-0.26360408495770776,0.17705887807771195,0.20812840725823795,0.6499428401531798,0.4823288565934476,-0.37543381065632375,-0.16632559898225985,0.9537030637127941,1.1380042775097965,0.4788256353269223
2015-06-28,-16.606517762957896,9.061704671026398,4.624250567044958,-7.104645208651773,6.908415890095169,-11.404541486372624,-5.653708480255115,-13.522096976387392,8.076696649170872,-4.131144195954755,9.960103493446343,4.99329941252942,5.4178037226545275,-0.5516048576275242,0.4755896708113401,3.1969521244135204,4.260096382881074,0.5031045476728585,0.6311159755689354,0.8662712032879593,-0.33742504171848764,-2.078830411966743,0.6558214004264488,-3.654397710240285,0.7052635141222706,-0.6431457299678318,0.2523441143079038,0.054643313111048565
2015-06-29,3.8115837069359872,-1.9256327044161483,-5.007528442997362,-6.126666724427444,-3.1687908917072227,1.7032473691310042,-3.655462928409506,-1.894248424591969,-3.1081212089713484,1.2899132779899884,-0.08018653921099071,-0.2957956264918685,1.517713957020026,0.1937463160433996,0.4869322640781585,0.1374398076692595,0.019149624958170294,-0.6618288794784486,-0.5548375533205655,-1.363706241262733,-0.5821112725623663,-0.05894654139033354,0.04423545686636583,-0.14347672386932028,-1.2557855209733684,0.34554358365342724,0.6093017751576714,-0.25242087598785257
2015-07-01,-16.66864669855994,-3.643666784601307,15.48424898214022,-10.003056229063006,7.8674799505552935,-4.998045044299154,-0.7582115837766813,5.908778382942577,-5.257071377044456,2.222558687604894,-3.1529794272197122,-4.055397008406341,-1.786460499381494,-0.6944989123541293,0.6547250587123443,0.558331922773935,3.566695876768217,-0.3819767774323267,-1.7405118374022779,-0.46560370161343245,-0.5633879878082241,0.48601624367941754,0.40981707163253517,-2.330078514647211,-0.4935897004914962,-0.9502192078769252,0.5067696955903381,0.18011908886330183
2015-07-04,7.9591650062290995,3.778100094055357,4.73574288101469,4.176217531665568,2.3316736286364157,2.2823677767818236,-3.12816632372624,1.5440348877014443,1.7078386300762667,1.1249875385359567,-0.7066181106987938,-0.01186569816976589,1.602573530040169,0.010449877777483853,1.1918655718407973,0.8474243728598414,-0.7563031805689047,-0.7969457231641113,0.699560447640511,2.63737322540994,2.351676032845252,0.6648896937716213,0.14703674673043116,-1.0240363981688516,-2.177587296599368,0.351841467867682,0.22638429709005217,-0.6287582111850156
2015-07-09,-1.1248030213758586,-3.4832802763299475,-5.5105536205746795,0.9215886502801723,6.393472724948724,2.609352623882931,2.872413569850771,-2.0420955322428025,1.0955637529169557,-3.3708191173793725,-1.2313858112012896,-0.061152506240631586,-0.27923118584783485,-1.3319820937882596,1.2510699576896087,0.5596776185101212,0.04656212799540745,-2.2730101933743048,-2.0337517198507986,-1.6992908347600617,1.0271047615032654,-0.1629676082938879,0.5153386664816241,0.47458181846751657,-0.36480795437530966,0.6438818636459119,1.0609702067131321,1.4500363521710875
2015-07-10,7.5215433390739665,2.456361736934161,1.4756397162638912,-3.531274186195627,-3.244294910923042,-2.7021106198698934,5.074382834575314,-0.0741907429569328,0.9478749873063469,-0.9029023906908537,-1.2687651865434242,-0.8392085013228558,2.0377668547570313,-1.5744410099161847,-1.0896549850543398,-1.2771604000600385,0.34952977183882666,-0.6643694141666594,0.15965381061306944,0.8241605908399773,-0.8231019261378267,-0.6726537542412565,0.14483376927237007,0.4668790787258514,0.3015224840057489,0.7290655295223835,1.60028991167852,-0.30816581501460644
2015-07-15,8.09550403224744,3.124883917844968,4.371789442810551,3.1242234533526663,0.0893343441261416,-1.6125184335677263,1.623209938974354,-3.040357440173061,-4.159307626819836,-1.952050678454243,0.9260640576013021,0.6009105496370656,-2.252725107578515,0.6149680589035055,-1.1144500826073054,-0.8675049047908501,0.1212256334402193,0.8088553561810932,-0.26300080925285146,0.17650193261201141,0.21086664377080974,0.6493367268263928,0.48372870803103446,-0.37607780789113576,-0.16584698875072984,0.954279506209236,1.1358431462889313,0.4790948246986126
2015-07-17,-5.5049492892445295,-6.341148923348413,-5.590283065946205,4.551350218357663,-0.3989219684090095,-5.413532848883714,-1.7748771882006777,3.2107635107913035,0.18175833381453474,-1.0185752065408733,-0.335699740033267,0.4015841075923417,1.3227945413597426,1.2886683849642004,-1.570433143459699,-1.1182062890955613,0.5258566183650637,-2.1188150349705537,0.07786628844716902,0.3342426696940247,0.05676009928241609,0.33694046252194254,0.9835590080530369,0.5719222597084299,0.7609001188293741,0.17203187119282104,0.8792588923675337,0.07725982661723073
2015-07-21,7.7392594241257004,2.789463605304304,4.173668979750547,2.1995867593333047,-1.392164448394079,-2.2491692914050594,1.9754189620882467,-2.3441019179554017,-3.5964279701988997,-1.8126764043606751,0.6544257022835352,0.6422609129292378,-2.4516325997579833,0.8860159440687759,-0.8669161149667102,-0.6878528465517866,0.3039437307913251,0.7152986169180163,0.05109394816559791,0.880039012982135,1.1048425086068316,0.7506141458595282,0.9165955274697596,-0.9639530092253673,-1.1948735054975088,1.2719614911740715,1.1298192407828664,-0.33928445510338967
2015-07-22,-16.690817437254818,9.188077577872901,4.692577268173343,-7.224859507541719,7.011357681318877,-11.64641298815228,-5.69063624680501,-13.715391812409441,8.163564772898328,-4.169673665616407,9.880583868377567,4.815783434741384,5.602994414164895,-0.8497464382003477,0.5614025036430942,4.3441810962496,8.250618995931887,0.8693040234094823,4.488089887590623,-1.4043395468922923,2.1590733070487755,3.215446354781514,-0.19827367965026024,4.4130064575407335,-0.48601549296238017,2.300832454091682,-0.5140313390505707,-1.220333480629893
2015-07-23,7.879872274570607,3.1559586679372726,4.617412867609503,2.584635002816844,-1.0911945690800462,-2.463168843424165,2.155995378007961,-2.2030420405794704,-3.67086440471195,-1.3727174611076602,0.4531716815269284,0.16261639043485837,-1.668305590163616,1.423356460419085,1.1594871424390514,0.4327961249430144,-0.343762955958698,-0.07707877992195179,-0.3231060571723068,-0.18306800397335626,0.4604200874118307,0.5058388043963402,0.4243717756143961,-0.35535787975249855,-0.7675723162740063,0.18090171861444582,-0.3565109558673513,0.005666909543152402
2015-07-24,7.9627948567165365,3.9152068402409927,4.92471043601136,4.585225328903122,2.9036793431492254,2.6757944350589193,-3.491563290346895,1.7033971776732426,2.4409497083837493,1.470626350044207,-0.6384617749195982,-0.13738812554667176,1.287529780459833,-0.5910936667380137,1.4991445694514909,0.9468344071478162,-0.5078128865723813,-1.233148686327595,0.2012993229809091,1.4978407763796702,1.9337523579887983,0.6978424795616459,0.3603108572069991,-1.0312392298429387,-1.223566376613653,0.0697401619372574,-0.7729047611955311,-0.8160853421005271
2015-07-26,-2.898165684495785,-4.647284571492553,-6.3144535960018695,2.556844401100819,5.681948599440448,0.9407936658025952,3.101004376274202,-1.5714881691754556,-0.1260757958459344,6.482178895076695,1.3811190375767792,0.012728685139140257,-0.07182117531640916,-0.7584091129764978,0.06490568734619549,0.6096152498797621,0.5239334883388246,0.21456850551515724,0.6548947226731444,0.9226188295290632,-0.5304708833278183,0.5492216284548176,-0.18537982180314355,-0.6562694070506448,-0.4188024611114327,-0.4577469819738155,0.024943079512363183,-0.9732947945222282
2015-07-27,-12.584037795267164,-5.749534579778105,5.924089677862432,1.0472985182387278,-2.66496270087043,5.4271487155656795,3.3950019911636264,-1.4671288699074312,2.696167793521826,-1.7466881122884383,0.1140560180162418,0.5066307762381722,-0.27729574068299323,1.807307020109004,-0.9639484324621113,-3.0146304926801433,1.4021239640028187,-1.5951758669657115,-0.23084163732339552,-1.00699864760327,-2.1654637747386083,1.1522483743650846,-0.4112183791793716,-0.6898900929131956,-2.7172738937475103,-0.06442499687066226,-1.8442109724416784,-0.16491081711219654
2015-07-28,5.680923655424504,0.99471794674086,-1.4043401633584591,-4.021442859164582,-2.3786986170785496,-1.8606194913674723,2.30842055126327,4.1148856002580265,4.728374427445859,0.9186712515393961,1.4676894789177752,2.220607221719587,-2.731300761084172,-2.2958341218770166,-2.4696178051207816,-0.9677106974648598,-0.20822648912908845,1.6246975053495065,-1.5136068644460625,-0.9253102196628616,2.34661547895031,0.9019639423247862,0.6819797184786757,-0.6556948464613188,-0.6591102933933695,-0.8173371822311362,-1.1489342285313426,-0.8704545850161731
2015-07-29,7.307347797230127,2.8701651216604054,4.459940541306603,2.915377664674205,-1.320594908050872,-3.092400523628639,3.1524140589020937,-1.8614984419538496,-3.2890644333452546,-0.20882876467484587,0.6213281673869445,0.05230537952663484,-2.084674233355733,1.5497093201253846,2.008418060155511,0.8741713329442149,-0.1970015417208435,-0.32527321683848026,-0.21454343241219997,-1.0171915556952575,0.39166284676421675,-0.13319336671692222,0.12974854957977022,-0.062073008148317496,0.5493703516191288,-0.7188153834416379,-1.3741292647546155,-0.33674009471859323
2015-07-30,-2.8125978118925783,-4.792848561140109,-6.128736611365678,2.548699234579262,2.390752399523004,-4.114634908594903,1.9803268414069333,0.790866983250959,0.5307938984284037,2.236120838379375,0.9459758375001728,-0.7656626980201171,-0.6684722482800172,2.436925341583342,-1.8351438359910939,2.1776923220242534,-0.4543439789438894,-0.21246865096969725,0.3598718261908022,-1.014731419057524,0.2827721107611124,-0.8065334913131486,-0.5927789915448678,0.13926636579191384,-1.9647650145145112,-0.6520631329528199,0.430471934727013,-0.49419551979465265
2015-07-31,-15.772204671921648,-3.0614223250292345,14.074658680950192,-9.66203832470781,8.202849923276236,-6.808840521066851,-2.065807256516639,2.685964108369601,-2.8462565186132505,3.3025783024229773,-7.53214858799024,-0.659482671440287,-2.9914669642401623,1.3339026379016858,1.2817050275667317,-2.748054526581013,-0.33486266977568396,-0.05083105843714127,-2.561267800558705,0.942126060447903,-1.0167567284423833,0.7196269740492734,1.484908012740958,1.5753207439409802,-0.21152782295456724,-2.046513827983711,0.3675210471227948,-1.7859754395203502
2015-08-01,-0.40675831636038023,-2.7064178262864393,-5.842523674858833,-3.547398810482971,3.454277835515162,2.765656432948132,-0.9517487119532412,-0.0026579806522774602,0.07215371135959457,-5.896001781069013,-2.7492581110167,-1.9017096618698845,-1.3057693120121758,0.19134881125681727,-1.1481166598262713,-0.047417458856039485,0.22801778839937217,1.442744984473901,2.5976690329750656,3.4748000447938208,-1.233774408029612,-0.49335872176953893,-0.26138343280468185,0.07978675102584303,0.12849865796351026,-0.37307077806262967,-0.3203235181418503,-2.0326737790343894
2015-08-03,6.939802515118242,3.4271115288149026,4.073348237184915,4.214986390735143,3.5086467338251457,3.543641805274814,-4.997962471807541,1.7213354261663387,2.0280787803826503,1.36615411378248,-0.3701121316672797,-0.027438575446956173,1.16091490974361,-1.6459308440994098,-0.2613270667387646,-1.3110070059779644,0.8750416980115543,-1.466090738484028,0.2666161617772335,-0.8383398412877618,-0.5522078766388105,-0.6964667910405321,0.08116702451893906,0.24719550295738374,0.8118686308790408,0.03743501201129756,0.16430022926327004,0.4102083199124866
2015-08-04,2.266921257969874,-0.7198758518699416,-2.3773515506148417,-4.208782434864677,-2.2315474503091988,1.399344478312643,-4.046339021054485,1.8612325121120938,0.8988340303175695,-0.9662304958330465,1.8135279413521663,1.6354046964988518,-5.216601908727971,3.3507859024344295,2.811636768469642,-0.5696039471729021,1.5774235148584723,-4.646956271386784,3.021345702489437,2.4277490222095044,0.8938742127355266,-0.4676715991757607,-0.19883751592449683,-0.47431319599157784,1.5525042624438772,-0.16164308486308618,-0.0723849853155965,0.7479208233326191
2015-08-05,2.5776678508393798,-1.4640484096212414,-4.043674407264721,-6.004293798297741,-3.0531041417538343,1.5125695515581947,-4.633899916019923,0.37252240218500804,-1.1049977539338696,-0.5906821602841733,1.6332021584617833,1.4381537284150656,-1.8830464438598802,1.5632884866646792,0.19281363088900802,-1.0654634717427216,0.5569845288384867,-1.299683173205057,-0.10587781007263505,0.24281226966544422,-0.46956679268045004,0.13429193640098552,0.24936952357105116,0.538341923327263,0.2330092851517235,-0.1657842892389478,1.0210016555494201,-0.6391835575712796
